momentum [MeV/c]	total energy [MeV]	kinetic energy [MeV]	\gamma	\beta	drf1 [m]	drf2 [m]	elcRds [m]	bending angle [dgr]	inc angle in [dgr]	inc angle out [dgr]	fringe extend ups [m]	fringe extend dws [m]	fringe backoff [m]	side logic	front screen [m]	side screen [m]	bending angle at front screen [dgr]	bending angle at side screen [dgr]	total path [m]	max B [T]	eff length ups [m]	eff length dws [m]	ups boundary s [m]	center s [m]	dws boundary s [m]	ups Enge 0	ups Enge 1	ups Enge 2	ups Enge 3	ups Enge 4	ups Enge 5	dws Enge 0	dws Enge 1	dws Enge 2	dws Enge 3	dws Enge 4	dws Enge 5	ups fit cost	ups normalized cost	ups fit error	dws fit cost	dws normalized cost	dws fit error	x[mm](rms)	xp[mm](rms)	y[mm](rms)	yp[mm](rms)	"x[mm](rms,b)"	"xp[mm](rms,b)"	"y[mm](rms,b)"	"yp[mm](rms,b)"	x conv fct rms	y conv fct rms	momentum rsl rms [%]	x[mm](fwhm)	xp[mm](fwhm)	y[mm](fwhm)	yp[mm](fwhm)	"x[mm](fwhm,b)"	"xp[mm](fwhm,b)"	"y[mm](fwhm,b)"	"yp[mm](fwhm,b)"	x conv fct fwhm	y conv fct fwhm	momentum rsl [%/mrad]	peak momentum error [%]	arc Coeff [MeV/mm2]
9.292	9.306040191	8.795041131	18.21146245	0.998491282	11.68914345	0.039183628	0.143767479	88.32081267	-18.64789426	-16.5	0.420643452	0.051740563	0.203056934	1	0.449971183	-0.723591833	88.32081267	-11.87379803	11.95044307	0.215589616	0.109851184	0.112264801	11.68914345	11.79899464	11.91125944	0.78031141	0.664230863	-0.174483199	0.048992845	-0.006049494	0.000252706	0.56637492	0.579461337	-0.125548009	0.09324606	-0.037093536	0.005149764	0.019606353	1.483531544	0.001443909	0.003105092	0.985743384	0.000209823	1.5409	13.1134	12.9261	74.6632	2.4582	0.2013	2.4117	0.20181	0.62684	5.3598	1.8092	2.7554	27.8849	26.6614	154.7036	4.4409	0.40384	4.8385	0.4064	0.62046	5.5102	16.4815	-0.1167	-9.43E-05
9.53	9.543690064	9.032691004	18.67653155	0.998565538	11.69198489	0.041595053	0.142445117	87.96770284	-18.66939307	-16.75	0.423484892	0.054315409	0.203220356	1	0.449550125	-0.721480137	87.96770284	-12.01974148	11.95277964	0.223164254	0.107764903	0.111434796	11.69198489	11.79974979	11.91118459	0.781513572	0.674388135	-0.18119579	0.051272307	-0.006359747	0.000266853	0.579101157	0.576097733	-0.127028353	0.095997743	-0.037534139	0.005076477	0.019959881	1.506633527	0.001491391	0.003351167	1.059155029	0.000225113	1.6045	13.2924	13.0435	75.2394	2.4583	0.20116	2.3746	0.19866	0.65268	5.493	1.8726	2.8583	28.0084	27.0372	159.8499	4.4643	0.40829	4.8443	0.40706	0.64026	5.5812	15.7805	-0.081105	-8.39E-05
9.768	9.781356963	9.270357903	19.14163397	0.998634447	11.6945886	0.04433331	0.140975499	87.62435412	-18.60429096	-17	0.426088602	0.057312847	0.203479538	1	0.449721935	-0.719475774	87.62435412	-12.15568991	11.95502046	0.231122011	0.106158047	0.109940503	11.6945886	11.80074665	11.91068715	0.787213087	0.68737758	-0.189140079	0.053924966	-0.006724219	0.000283767	0.588254066	0.574847794	-0.129469261	0.099579896	-0.038283916	0.005036767	0.020199612	1.524729145	0.001515194	0.003679697	1.152787413	0.000242996	1.6397	13.3108	13.2765	76.4244	2.4337	0.19901	2.3804	0.19911	0.67375	5.5775	2.0012	3.0204	28.3578	27.7884	161.1655	4.3294	0.40584	4.8483	0.40321	0.69765	5.7315	17.8215	-0.093552	-9.49E-05
10.006	10.01903968	9.508040617	19.60676733	0.99869851	11.69669547	0.04708831	0.139757903	87.28312447	-18.59474825	-17.25	0.428195473	0.059900426	0.203312116	1	0.449961154	-0.717534184	87.28312447	-12.29266386	11.95718788	0.238816001	0.104803738	0.108600363	11.69669547	11.80149921	11.91009957	0.797352548	0.690079748	-0.192971605	0.055699801	-0.007003197	0.000297616	0.593716483	0.569393886	-0.130531942	0.10183429	-0.038227022	0.004850754	0.020974115	1.575579531	0.001586172	0.004177344	1.297311664	0.000265505	1.6857	13.4213	13.6286	78.3	2.4293	0.19851	2.3966	0.20043	0.69391	5.6865	2.0785	3.1632	28.3083	28.0392	164.3415	4.4034	0.40411	4.9243	0.41361	0.71836	5.694	18.0475	0.012895	-0.00012272
10.244	10.2567371	9.745738045	20.0719295	0.998758172	11.69902723	0.049617872	0.138480294	86.94497239	-18.58533339	-17.5	0.430527234	0.062832239	0.203714367	1	0.449764848	-0.715652379	86.94497239	-12.43058974	11.95928563	0.246752119	0.10346515	0.107175377	11.69902723	11.80249238	11.90966776	0.803013987	0.699118473	-0.199752127	0.058352531	-0.007404713	0.000317491	0.602079575	0.565357406	-0.13128096	0.103500117	-0.038123938	0.004697778	0.021275516	1.594388169	0.001627628	0.004506291	1.387404954	0.000284031	1.7445	13.633	13.905	79.7523	2.4542	0.2004	2.4017	0.20082	0.71082	5.7896	2.1874	3.2512	29.0621	28.8518	168.5609	4.3098	0.41108	4.8586	0.40732	0.75436	5.9383	19.4165	-0.036407	-9.55E-05
10.482	10.49444825	9.983449188	20.5371185	0.998813825	11.7014314	0.052207894	0.137028778	86.62041602	-18.56270673	-17.75	0.432931403	0.065406921	0.203699027	1	0.449649735	-0.7138636	86.62041602	-12.55907328	11.96130097	0.255159456	0.101571579	0.106090098	11.7014314	11.80300298	11.90909308	0.807695096	0.70739896	-0.205925663	0.060853717	-0.007796886	0.000337501	0.611255722	0.568212067	-0.13568002	0.108012473	-0.039292156	0.004748247	0.021433129	1.602357154	0.001681229	0.004845911	1.485564293	0.000299657	1.816	13.9481	14.1512	81.1945	2.4816	0.20251	2.3937	0.20012	0.73181	5.9118	2.2341	3.2255	28.6327	29.6622	171.1526	4.373	0.4047	4.8987	0.40903	0.73759	6.0552	19.6985	0.010338	-0.0001041
10.72	10.7321722	10.22117314	21.00233256	0.998865822	11.70341872	0.054922333	0.135704098	86.30294757	-18.60772266	-18	0.434918724	0.068174184	0.203751851	1	0.449599128	-0.712139759	86.30294757	-12.68563588	11.96324815	0.263500303	0.100334708	0.104572384	11.70341872	11.80375343	11.90832582	0.817594794	0.711397943	-0.210708182	0.063298988	-0.00821918	0.000360185	0.617222783	0.574046039	-0.142938243	0.114587673	-0.041124362	0.004877992	0.021901281	1.629559575	0.001748272	0.005320748	1.624160066	0.000318866	1.8119	13.6984	14.8029	84.9735	2.4188	0.19725	2.4729	0.20671	0.7491	5.986	2.3757	3.4548	29.1758	29.623	174.0415	4.3441	0.40296	4.8343	0.40333	0.79528	6.1276	20.0175	-0.062216	-0.00010087
10.958	10.96990811	10.45890905	21.46757005	0.998914475	11.70576726	0.057018708	0.134497952	85.9889059	-18.54337919	-18.25	0.437267258	0.070379625	0.203860917	1	0.4495996	-0.71045999	85.9889059	-12.81428788	11.96513908	0.271765875	0.098733441	0.103619676	11.70576726	11.8045007	11.90812038	0.819249569	0.730166678	-0.222396447	0.067141379	-0.008751426	0.000385517	0.629174156	0.574611764	-0.145572764	0.117969993	-0.041995853	0.004907444	0.02214081	1.655263897	0.001753203	0.0058057	1.764650455	0.00033813	1.884	13.9998	14.5257	83.2126	2.4481	0.19951	2.3924	0.19994	0.76959	6.0717	2.501	3.4866	29.8969	30.2775	176.8372	4.2955	0.40544	4.8068	0.40034	0.81168	6.2989	21.1675	-0.12556	-8.87E-05
11.196	11.20765524	10.69665618	21.93282947	0.998960064	11.70819392	0.059203339	0.133109734	85.68639855	-18.47446186	-18.5	0.43969392	0.072739171	0.204035832	1	0.449664748	-0.708850909	85.68639855	-12.93713318	11.96696417	0.280564276	0.097054953	0.102511955	11.70819392	11.80524887	11.90776083	0.819264827	0.730315261	-0.224397972	0.06827003	-0.008955363	0.000396841	0.641643713	0.575897252	-0.148928562	0.120815738	-0.042481698	0.004882293	0.022539913	1.661255396	0.00186375	0.006201518	1.869053125	0.000354885	1.8931	13.8086	15.2013	87.349	2.4163	0.19679	2.4316	0.20319	0.78348	6.2515	2.5296	3.5888	29.5756	31.1781	179.6886	4.3379	0.40962	4.8888	0.40836	0.8273	6.3774	22.1275	-0.055786	-7.46E-05
11.434	11.44541288	10.93441382	22.39810946	0.999002842	11.7098276	0.062089684	0.131712896	85.39428663	-18.41020405	-18.75	0.441327597	0.075865993	0.204276309	1	0.449794203	-0.70731069	85.39428663	-13.05668592	11.96872369	0.289567079	0.095928882	0.100877528	11.7098276	11.80575648	11.90663401	0.833186127	0.732150242	-0.228565604	0.071089997	-0.009507534	0.000428949	0.644835694	0.579191275	-0.156765794	0.124576457	-0.042517769	0.004742447	0.022698312	1.668993517	0.001920292	0.006754046	2.01854326	0.000376646	1.9759	14.2823	15.0738	86.6078	2.4764	0.20156	2.3901	0.1997	0.79788	6.3067	2.6481	3.6066	29.7144	31.0901	184.2347	4.4022	0.40278	4.9056	0.40995	0.81926	6.3376	23.6345	-0.057983	-7.94E-05
11.672	11.68318039	11.17218133	22.86340877	0.999043035	11.71228323	0.063847965	0.130469262	85.10759205	-18.36066134	-19	0.443783228	0.077416726	0.204068761	1	0.449972293	-0.705814742	85.10759205	-13.17769205	11.97043124	0.29841206	0.09446047	0.099839576	11.71228323	11.8067437	11.90658327	0.829622568	0.750963499	-0.241011497	0.075580637	-0.010188073	0.000463974	0.660379509	0.578317287	-0.158109051	0.126537511	-0.042911196	0.004730665	0.02300622	1.695623552	0.001949074	0.007385598	2.198094673	0.00039876	2.0601	14.6618	15.3822	88.3558	2.5074	0.20395	2.395	0.20008	0.8216	6.4227	2.7145	3.7348	30.6695	31.791	187.665	4.4108	0.40656	4.8917	0.40918	0.84674	6.4989	23.9765	-0.12344	-7.27E-05
11.91	11.92095718	11.40995812	23.32872624	0.999080847	11.71396942	0.066295976	0.129226959	84.82745564	-18.30493384	-19.25	0.445469424	0.080207686	0.20441171	1	0.449700381	-0.704363786	84.82745564	-13.29863375	11.97208829	0.307424118	0.093035074	0.098787816	11.71396942	11.8070045	11.90579231	0.839411454	0.761543518	-0.249873444	0.079744072	-0.010919015	0.000504962	0.666692321	0.58242019	-0.165713042	0.130499111	-0.043276158	0.004666644	0.023127118	1.708563689	0.001977724	0.0079019	2.332320013	0.000417276	2.0527	14.4423	15.6756	89.9294	2.4431	0.19859	2.4129	0.20154	0.8402	6.4966	2.91	3.8673	30.5539	32.074	186.76	4.4261	0.40891	4.8782	0.40731	0.87375	6.5749	23.4305	-0.067855	-7.39E-05
12.148	12.1587427	11.64774364	23.79406079	0.999116463	11.71616919	0.068297094	0.127878413	84.55740805	-18.27251676	-19.5	0.447669192	0.082107184	0.20431009	1	0.449981767	-0.702971276	84.55740805	-13.41548288	11.97368991	0.316874172	0.091580635	0.097642989	11.71616919	11.80774983	11.90539282	0.839516769	0.772028754	-0.25844338	0.083559249	-0.011578649	0.000541969	0.679419894	0.58627972	-0.171060102	0.134215236	-0.044056004	0.004694853	0.023201526	1.705994542	0.002036515	0.008408624	2.471670786	0.000434641	2.1061	14.5953	15.7767	90.6673	2.4331	0.19766	2.395	0.20002	0.86562	6.5875	3.0086	3.9044	31.1351	32.6237	189.8083	4.3554	0.40405	4.856	0.40741	0.89644	6.7182	25.8505	-0.085792	-6.88E-05
12.386	12.39653645	11.88553739	24.25941146	0.999150049	11.71779397	0.070718402	0.126581256	84.29533462	-18.2618226	-19.75	0.44929397	0.084475745	0.204257343	1	0.44981343	-0.701625967	84.29533462	-13.53007338	11.97524266	0.326393103	0.090702519	0.096027765	11.71779397	11.80849649	11.90452425	0.849289975	0.778565966	-0.264652508	0.086548006	-0.012117198	0.00057305	0.685719166	0.596446401	-0.182765744	0.141983782	-0.045969051	0.00483722	0.023260442	1.706311778	0.00206749	0.008985295	2.641180294	0.000451672	2.1822	14.972	15.7417	90.641	2.4836	0.20163	2.3578	0.19689	0.87865	6.6764	3.0929	4.0752	31.0972	33.0418	195.5418	4.4673	0.40522	4.776	0.39906	0.91222	6.9183	26.5175	-0.04795	-6.36E-05
12.624	12.63433797	12.12333891	24.72477733	0.999181756	11.7193551	0.073052394	0.125335784	84.04091046	-18.25868158	-20	0.450855104	0.087303547	0.204751153	1	0.449691147	-0.700325433	84.04091046	-13.64243712	11.97674885	0.335970543	0.089402167	0.094939182	11.7193551	11.80875727	11.90369645	0.859025509	0.782901227	-0.270071126	0.089511365	-0.01267955	0.000606423	0.692138496	0.604884237	-0.193781455	0.148600794	-0.047332482	0.004906216	0.023528605	1.721941233	0.002116449	0.009593328	2.808351259	0.000470389	2.1822	14.7697	16.3338	94.1383	2.4447	0.19836	2.3998	0.20037	0.89261	6.8064	3.2862	4.1808	31.4635	32.8645	193.5558	4.2829	0.40044	4.8579	0.40716	0.97616	6.7652	27.3665	-0.037066	-7.43E-05
12.862	12.87214683	12.36114777	25.19015755	0.999211722	11.72131415	0.074829139	0.124159811	83.79000309	-18.23013609	-20.25	0.452814153	0.08911312	0.204783981	1	0.44960523	-0.699054137	83.79000309	-13.75651289	11.97821602	0.345546707	0.088184522	0.093888206	11.72131415	11.80949867	11.90338688	0.859730707	0.795777716	-0.280051567	0.09332475	-0.01328145	0.000638676	0.704678604	0.611036826	-0.201262637	0.154199212	-0.0488339	0.005028338	0.023738341	1.733231655	0.002139306	0.010112452	2.960319659	0.000484873	2.2774	15.2208	16.4542	95.016	2.4997	0.2027	2.3756	0.19833	0.91107	6.9263	3.2991	4.2033	32.0867	34.7465	203.53	4.4014	0.40211	4.8877	0.40549	0.95501	7.109	28.4785	-0.089373	-5.27E-05
13.1	13.10996263	12.59896357	25.65555135	0.999240072	11.72308789	0.076913094	0.122844878	83.54864835	-18.21577553	-20.5	0.454587889	0.091279832	0.204866738	1	0.449570382	-0.697836523	83.54864835	-13.86583707	11.97963326	0.355707923	0.086910474	0.092721805	11.72308789	11.80999836	11.90272017	0.864016768	0.802728115	-0.286394448	0.096452831	-0.0138704	0.000674107	0.714202492	0.616810663	-0.209598283	0.157993865	-0.049178108	0.004983739	0.023733756	1.724836908	0.002184265	0.010527559	3.069259149	0.000499989	2.3097	15.2464	16.9191	97.8306	2.4818	0.20113	2.3989	0.20025	0.93065	7.0528	3.4048	4.1662	32.1565	35.1693	208.0419	4.3299	0.4053	4.8208	0.39925	0.96221	7.2953	28.2075	0.14192	-7.25E-05
13.338	13.34778499	12.83678593	26.120958	0.999266921	11.72475591	0.07887674	0.12163985	83.31452194	-18.19057484	-20.75	0.456255905	0.093366042	0.204989302	1	0.449575437	-0.696657237	83.31452194	-13.97253418	11.9810107	0.365758254	0.08574429	0.091633763	11.72475591	11.81050019	11.90213396	0.869195546	0.821100172	-0.300441752	0.102429198	-0.014898797	0.000732899	0.723669382	0.623819428	-0.219078699	0.16357889	-0.050303214	0.005039551	0.023636738	1.725813236	0.002179679	0.01117248	3.257282766	0.000518625	2.3643	15.4364	17.0662	98.6774	2.4862	0.20138	2.3981	0.20016	0.95098	7.1166	3.6223	4.2428	32.1639	34.7696	207.9162	4.4311	0.40735	4.7987	0.40291	0.9575	7.2457	30.369	-0.059876	-6.58E-05
13.576	13.58561357	13.07461451	26.58637683	0.999292371	11.72639911	0.080817301	0.120428379	83.08565508	-18.15700988	-21	0.457899107	0.095465503	0.205148202	1	0.449615917	-0.695509562	83.08565508	-14.07841539	11.9823518	0.376029818	0.084602994	0.090532396	11.72639911	11.8110021	11.9015345	0.873324755	0.823593965	-0.304202242	0.104390154	-0.015275344	0.000755987	0.73303229	0.632975456	-0.230165108	0.170393813	-0.051873954	0.005150396	0.023778387	1.724070952	0.00222558	0.011690165	3.408211407	0.000532572	2.4066	15.524	17.5506	101.742	2.4855	0.2012	2.407	0.20088	0.96826	7.2914	3.6356	4.4123	32.2767	35.6513	208.332	4.3882	0.40039	4.8935	0.41002	1.0055	7.2855	31.3555	-0.0075083	-4.43E-05
13.814	13.82344805	13.31244899	27.0518072	0.99931652	11.72796136	0.082683328	0.119282353	82.86322401	-18.12790316	-21.25	0.459461364	0.097528193	0.205344865	1	0.44969422	-0.694397834	82.86322401	-14.18198701	11.98365514	0.386298082	0.083539803	0.089470641	11.72796136	11.81150117	11.90097181	0.878340299	0.83211911	-0.312483685	0.108441443	-0.016032556	0.000801733	0.742200903	0.636243127	-0.236997514	0.172495874	-0.051550804	0.00502931	0.023922257	1.730487315	0.002265351	0.012355349	3.572975451	0.000552679	2.5182	16.1009	17.8263	103.4668	2.5509	0.20638	2.4213	0.20205	0.9872	7.3623	3.803	4.5807	33.5097	36.1888	215.2603	4.4846	0.40747	4.8524	0.40534	1.0214	7.458	30.5155	0.24019	-9.30E-05
14.052	14.06128814	13.55028908	27.51724854	0.999339453	11.72921604	0.084728108	0.118194976	82.64374408	-18.04514554	-21.5	0.460716039	0.099298885	0.205070777	1	0.449799757	-0.693306343	82.64374408	-14.28662782	11.98492922	0.396568689	0.082540623	0.088444453	11.72921604	11.81175666	11.90020111	0.888363938	0.837119225	-0.318606914	0.111694534	-0.016660143	0.000840343	0.747656448	0.647963558	-0.251008594	0.180180644	-0.053132619	0.005126548	0.024057599	1.740277684	0.002291868	0.012842883	3.713962771	0.00056603	2.4915	15.7996	17.9106	104.025	2.4915	0.20145	2.4	0.20025	1	7.4628	3.9146	5.2131	32.708	36.8031	220.2368	4.4434	0.40901	4.7557	0.39835	1.1732	7.7387	40.1105	-0.0032727	-6.18E-05
14.29	14.29913354	13.78813448	27.98270028	0.999361252	11.73101814	0.086359042	0.116968117	82.43306664	-18.04978384	-21.75	0.462518139	0.101196507	0.205337465	1	0.449948061	-0.692260164	82.43306664	-14.38615476	11.98616253	0.407515403	0.081477375	0.087307979	11.73101814	11.81249551	11.89980349	0.887625535	0.850599451	-0.329599797	0.11663095	-0.017560506	0.000894654	0.760093223	0.654889435	-0.259486039	0.184856928	-0.054058356	0.00517587	0.023947758	1.72833126	0.002321637	0.013178646	3.811060256	0.00057771	2.4934	15.6485	18.2175	106.0045	2.445	0.19759	2.4047	0.20062	1.0198	7.5757	3.9943	5.2757	33.2391	37.1656	219.1962	4.9796	0.40175	4.8328	0.40354	1.0595	7.6902	40.417	0.030213	-5.69E-05
14.528	14.53698401	14.02598495	28.44816194	0.99938199	11.73226578	0.088391119	0.11580863	82.2287437	-18.05509634	-22	0.463765776	0.103530041	0.205638923	1	0.449636375	-0.691248264	82.2287437	-14.48284171	11.98736108	0.418450607	0.080487308	0.086216875	11.73226578	11.81275308	11.89896996	0.897119593	0.855867073	-0.336248125	0.120616189	-0.018389925	0.000948412	0.765442901	0.664112462	-0.271601009	0.189840067	-0.054516884	0.005137608	0.023953999	1.728781713	0.002347756	0.013775806	3.967686065	0.000595255	2.5742	16.0211	18.4011	107.1858	2.4797	0.20029	2.3964	0.19991	1.0381	7.6788	4.1836	5.3473	34.0825	38.4204	229.2227	4.9575	0.39931	4.7744	0.39974	1.0786	8.0472	41.7705	0.070069	-5.00E-05
14.766	14.77483929	14.26384023	28.91363301	0.999401734	11.73368505	0.090106464	0.114721034	82.02774715	-18.04388151	-22.25	0.465185047	0.105074095	0.205467631	1	0.44984633	-0.690256884	82.02774715	-14.57965068	11.98853237	0.429337781	0.079567314	0.085173544	11.73368505	11.81325236	11.89842591	0.901760805	0.866603858	-0.345452565	0.124585669	-0.019092838	0.000990292	0.774087655	0.673768858	-0.283341382	0.19627383	-0.055840925	0.005219823	0.023919104	1.722285741	0.002360905	0.014298561	4.118249136	0.000609721	2.6391	16.2572	18.655	108.8231	2.5059	0.2023	2.3968	0.19992	1.0531	7.7834	4.1996	5.5144	33.7288	38.4178	235.3911	5.0253	0.40701	4.7992	0.40082	1.0973	8.005	43.729	0.11857	-5.76E-05
15.004	15.01269916	14.5017001	29.37911306	0.999420547	11.73532197	0.091521001	0.113658561	81.83181787	-17.99613696	-22.5	0.46682197	0.106846934	0.205825933	1	0.449591023	-0.689292635	81.83181787	-14.67464496	11.98967407	0.440336005	0.078187238	0.084643858	11.73532197	11.81350921	11.89815307	0.900483448	0.88300793	-0.358955616	0.130678084	-0.020229526	0.001061009	0.786514919	0.681622881	-0.293062076	0.202717052	-0.057486098	0.005356443	0.023829968	1.719830252	0.002374986	0.014796486	4.26166074	0.000622337	2.689	16.3986	18.7968	109.8285	2.4964	0.20142	2.3762	0.19819	1.0772	7.9106	4.316	5.6611	34.9348	38.9685	235.414	5.0983	0.41265	4.8804	0.40805	1.1104	7.9847	44.88	0.08956	-4.91E-05
15.242	15.2505634	14.73956434	29.84460167	0.999438486	11.73687573	0.092887521	0.112661627	81.63876337	-17.95054394	-22.75	0.468375729	0.108096638	0.205709116	1	0.449854427	-0.688346375	81.63876337	-14.76989978	11.99079088	0.451279117	0.077371699	0.083655934	11.73687573	11.81424743	11.89790336	0.899479416	0.900102658	-0.372939795	0.136862125	-0.021360067	0.001130305	0.798455539	0.686752184	-0.30045036	0.206646616	-0.05817572	0.005382089	0.023779607	1.720168359	0.002386455	0.015287416	4.403057502	0.000636544	2.6969	16.3066	19.2424	112.4604	2.4528	0.1978	2.4143	0.20135	1.0995	7.9701	4.4637	5.7782	35.0432	39.5126	234.4653	5.0262	0.40434	4.7602	0.39928	1.1496	8.3005	45.601	0.1322	-5.57E-05
15.48	15.48843181	14.97743275	30.31009844	0.999455606	11.73793754	0.094736748	0.11164706	81.44796601	-17.9019833	-23	0.469437542	0.109852234	0.205615486	1	0.449644874	-0.687415732	81.44796601	-14.86589299	11.99188451	0.462490653	0.076563184	0.08264704	11.73793754	11.81450073	11.89714777	0.909046674	0.907027152	-0.380709713	0.14116932	-0.022244009	0.001188277	0.802689467	0.69888742	-0.314503312	0.212607412	-0.058959537	0.005386921	0.023648233	1.710664995	0.002394552	0.015616246	4.479703359	0.000647564	2.8062	16.8143	19.357	113.2484	2.5182	0.20296	2.397	0.19989	1.1144	8.0754	4.5957	5.8203	35.2598	40.2852	240.7996	5.1176	0.41365	4.8334	0.40323	1.1373	8.3347	46.437	-0.16079	-1.25E-05
15.718	15.72630421	15.21530515	30.77560301	0.999471954	11.73925477	0.096357149	0.110575877	81.264594	-17.85952671	-23.25	0.470754768	0.111911626	0.206054477	1	0.449964795	-0.68652176	81.264594	-14.95721652	11.99294552	0.474150475	0.075741051	0.081592556	11.73925477	11.81499582	11.89658837	0.912943937	0.919179773	-0.391279041	0.146165923	-0.023208443	0.001250037	0.810590243	0.711442098	-0.328370454	0.220076264	-0.06057809	0.00550275	0.023459345	1.697001252	0.002398962	0.015842659	4.544652653	0.000656249	2.8214	16.7848	19.8698	116.4122	2.4821	0.19995	2.4187	0.20168	1.1367	8.215	4.8286	5.8877	34.5874	40.4371	243.4419	5.0699	0.40905	4.9706	0.41312	1.1613	8.1352	47.75	-0.088224	-1.77E-05
15.956	15.96418041	15.45318135	31.24111502	0.999487577	11.74027678	0.098152128	0.109560176	81.08608926	-17.80266736	-23.5	0.471776778	0.113671553	0.206019425	1	0.449817216	-0.685652388	81.08608926	-15.04634639	11.99398057	0.485792273	0.074974268	0.080577401	11.74027678	11.81525105	11.89582845	0.922571286	0.923267364	-0.397334894	0.149978839	-0.024043021	0.001307101	0.814604596	0.725922025	-0.344630964	0.227794881	-0.061956969	0.005574131	0.023387822	1.687920146	0.00241491	0.016248551	4.661087434	0.000668642	2.8902	17.0899	19.8134	116.2026	2.5128	0.20232	2.3824	0.19863	1.1502	8.3166	4.7901	6.0333	35.9325	41.2041	249.0444	5.1142	0.40885	4.8726	0.40443	1.1797	8.4563	49.753	-0.071931	-1.58E-05
16.194	16.20206024	15.69106118	31.70663414	0.999502518	11.74197109	0.099129709	0.108625685	80.90958887	-17.77172159	-23.75	0.473471093	0.114634371	0.206004662	1	0.449688866	-0.684796142	80.90958887	-15.13610047	11.99499534	0.4972799	0.073777001	0.080117534	11.74197109	11.81574809	11.89586563	0.914864072	0.944017639	-0.412805957	0.155838829	-0.025022921	0.001364802	0.830124654	0.725582252	-0.346372961	0.228516937	-0.061865921	0.00553431	0.023317437	1.678962897	0.002425109	0.016800885	4.800252736	0.000685272	2.8952	16.9552	20.1909	118.5842	2.4612	0.19807	2.3995	0.20004	1.1763	8.4148	4.9433	6.0687	35.5126	41.8879	247.8159	4.994	0.40027	4.8786	0.40666	1.2152	8.586	49.467	-0.13463	2.88E-06
